order_id,customer_id,order_date,total_amount,payment_method,shipping_region,status,total_amount
328,274,2025-06-23 22:48:39.690178,0.0,Bank Transfer,West,Delivered,596.9000000000001
329,191,2024-08-13 22:48:39.690179,0.0,PayPal,East,Shipped,359.88
330,403,2024-10-10 22:48:39.690179,0.0,Credit Card,West,Cancelled,2692.68
331,323,2024-12-15 22:48:39.690180,0.0,Debit Card,North,Delivered,1313.92
332,175,2025-02-16 22:48:39.690181,0.0,Bank Transfer,South,Delivered,359.21999999999997
333,394,2025-01-09 22:48:39.690182,0.0,PayPal,South,Shipped,459.47
334,500,2024-09-29 22:48:39.690182,0.0,Bank Transfer,West,Delivered,2377.24
335,432,2024-08-30 22:48:39.690183,0.0,Credit Card,North,Delivered,2811.6000000000004
336,595,2024-09-30 22:48:39.690184,0.0,Debit Card,East,Delivered,1572.6
337,947,2024-08-23 22:48:39.690185,0.0,Debit Card,West,Delivered,1169.06
338,937,2024-09-03 22:48:39.690185,0.0,Credit Card,West,Shipped,942.84
339,193,2025-04-20 22:48:39.690186,0.0,Credit Card,North,Delivered,1431.22
340,185,2025-01-09 22:48:39.690187,0.0,Bank Transfer,East,Processing,1821.71
341,314,2024-07-30 22:48:39.690188,0.0,PayPal,North,Shipped,1215.2
342,29,2025-05-30 22:48:39.690188,0.0,PayPal,East,Cancelled,102.56
343,263,2024-09-16 22:48:39.690189,0.0,Debit Card,East,Delivered,3561.1800000000003
344,528,2024-12-14 22:48:39.690190,0.0,Credit Card,East,Processing,1935.5100000000002
345,904,2025-06-29 22:48:39.690190,0.0,Debit Card,South,Delivered,1186.63
346,439,2024-10-11 22:48:39.690191,0.0,PayPal,South,Delivered,1122.82
347,172,2025-05-01 22:48:39.690192,0.0,Bank Transfer,South,Processing,564.22
348,29,2025-05-14 22:48:39.690193,0.0,Credit Card,West,Shipped,114.97
349,112,2024-09-12 22:48:39.690193,0.0,Bank Transfer,West,Shipped,344.90999999999997
350,190,2025-06-29 22:48:39.690194,0.0,Credit Card,South,Processing,621.54
351,252,2025-04-25 22:48:39.690195,0.0,Credit Card,East,Shipped,509.05999999999995
352,595,2024-08-06 22:48:39.690196,0.0,Credit Card,North,Processing,2424.63
353,393,2025-03-29 22:48:39.690196,0.0,Bank Transfer,East,Delivered,1415.42
354,704,2025-02-02 22:48:39.690197,0.0,Credit Card,South,Cancelled,243.42
355,14,2025-03-15 22:48:39.690198,0.0,Bank Transfer,West,Delivered,1912.9
356,312,2025-02-28 22:48:39.690199,0.0,Bank Transfer,South,Shipped,1676.72
357,96,2024-08-18 22:48:39.690200,0.0,Credit Card,East,Delivered,1396.77
358,71,2025-03-28 22:48:39.690200,0.0,PayPal,West,Delivered,1534.12
359,621,2025-07-02 22:48:39.690201,0.0,Debit Card,North,Shipped,1465.81
360,525,2024-12-26 22:48:39.690202,0.0,PayPal,South,Delivered,2172.23
361,517,2024-08-10 22:48:39.690203,0.0,Credit Card,West,Delivered,2042.8899999999999
362,855,2025-01-11 22:48:39.690203,0.0,PayPal,West,Delivered,1653.4499999999998
363,21,2025-03-29 22:48:39.690204,0.0,Credit Card,South,Processing,631.52
364,428,2025-03-24 22:48:39.690205,0.0,Bank Transfer,South,Processing,1611.4
365,229,2025-03-03 22:48:39.690206,0.0,PayPal,West,Processing,1547.58
366,618,2025-05-19 22:48:39.690206,0.0,Bank Transfer,South,Delivered,800.68
367,147,2024-08-18 22:48:39.690207,0.0,Debit Card,East,Delivered,1421.53
368,595,2024-11-05 22:48:39.690208,0.0,Debit Card,South,Delivered,4706.85
369,284,2025-04-14 22:48:39.690209,0.0,Debit Card,East,Delivered,3033.54
370,525,2025-03-25 22:48:39.690209,0.0,Bank Transfer,North,Processing,2840.04
371,386,2024-08-08 22:48:39.690210,0.0,Credit Card,West,Processing,284.06
372,666,2025-04-21 22:48:39.690211,0.0,Credit Card,South,Delivered,2509.58
373,20,2024-12-11 22:48:39.690212,0.0,Bank Transfer,North,Shipped,3932.43
374,166,2024-08-12 22:48:39.690212,0.0,Bank Transfer,West,Shipped,2603.24
375,439,2024-11-23 22:48:39.690213,0.0,PayPal,East,Shipped,2047.8400000000001
376,877,2025-01-19 22:48:39.690214,0.0,Bank Transfer,West,Shipped,285.61
377,556,2025-03-08 22:48:39.690215,0.0,PayPal,East,Delivered,1441.69
378,266,2024-12-28 22:48:39.690215,0.0,Debit Card,East,Delivered,2093.7
379,879,2025-02-21 22:48:39.690216,0.0,PayPal,West,Delivered,28.24
380,919,2025-03-07 22:48:39.690217,0.0,Bank Transfer,West,Processing,456.15
381,692,2025-03-28 22:48:39.690218,0.0,Credit Card,West,Delivered,230.16
382,663,2025-04-24 22:48:39.690218,0.0,Bank Transfer,North,Shipped,473.76
383,563,2025-05-02 22:48:39.690219,0.0,Credit Card,West,Delivered,604.46
384,739,2024-10-27 22:48:39.690220,0.0,Credit Card,South,Processing,1046.48
385,398,2025-03-04 22:48:39.690221,0.0,Credit Card,East,Delivered,1507.86
386,139,2025-07-15 22:48:39.690221,0.0,Credit Card,East,Shipped,2611.79
387,99,2024-10-27 22:48:39.690222,0.0,PayPal,South,Delivered,170.56
388,521,2024-12-05 22:48:39.690223,0.0,PayPal,West,Delivered,3236.73
389,963,2024-11-16 22:48:39.690223,0.0,Debit Card,East,Delivered,1860.62
390,881,2025-02-16 22:48:39.690224,0.0,Bank Transfer,South,Shipped,512.97
391,330,2024-12-27 22:48:39.690225,0.0,Credit Card,South,Delivered,347.67
392,975,2025-01-30 22:48:39.690226,0.0,Bank Transfer,East,Processing,696.22
393,992,2025-06-05 22:48:39.690226,0.0,Bank Transfer,East,Delivered,1625.0400000000002
394,640,2025-03-26 22:48:39.690227,0.0,Credit Card,South,Processing,506.01000000000005
395,464,2025-01-14 22:48:39.690228,0.0,Credit Card,North,Delivered,1213.74
396,703,2025-04-01 22:48:39.690229,0.0,Credit Card,East,Delivered,1129.74
397,942,2025-04-18 22:48:39.690229,0.0,Credit Card,West,Processing,1521.56
398,424,2025-04-04 22:48:39.690230,0.0,PayPal,West,Shipped,559.92
399,908,2025-01-14 22:48:39.690231,0.0,Debit Card,East,Delivered,1152.26
400,981,2025-03-14 22:48:39.690231,0.0,PayPal,East,Processing,2374.25
401,845,2024-09-12 22:48:39.690232,0.0,PayPal,East,Delivered,1960.6499999999996
402,137,2025-01-14 22:48:39.690233,0.0,Bank Transfer,South,Delivered,1733.43
403,697,2025-06-08 22:48:39.690234,0.0,Bank Transfer,West,Shipped,470.9
404,107,2024-12-10 22:48:39.690234,0.0,Debit Card,West,Delivered,2129.0
405,549,2024-08-25 22:48:39.690235,0.0,PayPal,West,Processing,860.68
406,753,2025-03-24 22:48:39.690236,0.0,PayPal,South,Processing,1020.28
407,810,2024-08-03 22:48:39.690237,0.0,PayPal,South,Shipped,462.1
408,572,2024-08-01 22:48:39.690237,0.0,Credit Card,West,Delivered,2651.35
409,447,2024-11-22 22:48:39.690238,0.0,PayPal,West,Processing,1609.06
410,918,2024-10-11 22:48:39.690239,0.0,Bank Transfer,East,Processing,874.8000000000001
411,998,2025-02-18 22:48:39.690240,0.0,Credit Card,North,Delivered,1791.46
412,792,2025-05-07 22:48:39.690240,0.0,Bank Transfer,West,Processing,2499.54
413,754,2024-10-26 22:48:39.690241,0.0,PayPal,East,Delivered,2737.05
414,661,2024-12-08 22:48:39.690242,0.0,Credit Card,North,Cancelled,2124.69
415,9,2024-09-28 22:48:39.690243,0.0,Bank Transfer,North,Shipped,1117.22
416,616,2024-10-18 22:48:39.690243,0.0,PayPal,West,Shipped,2157.2799999999997
417,507,2025-07-11 22:48:39.690244,0.0,PayPal,South,Delivered,1424.51
418,677,2024-10-29 22:48:39.690245,0.0,Credit Card,North,Shipped,1046.19
419,284,2024-12-27 22:48:39.690246,0.0,Debit Card,East,Delivered,759.21
420,95,2024-10-05 22:48:39.690246,0.0,Bank Transfer,North,Processing,1798.5900000000001
421,233,2024-10-21 22:48:39.690247,0.0,PayPal,South,Shipped,506.65
422,662,2025-05-14 22:48:39.690248,0.0,Credit Card,East,Shipped,1085.28
423,245,2025-02-03 22:48:39.690248,0.0,PayPal,East,Shipped,3299.38
424,711,2024-08-06 22:48:39.690249,0.0,Credit Card,East,Delivered,2017.99
425,113,2025-01-02 22:48:39.690250,0.0,Bank Transfer,North,Delivered,2776.9
426,154,2025-06-20 22:48:39.690251,0.0,Debit Card,North,Delivered,247.94
427,57,2025-01-29 22:48:39.690251,0.0,Debit Card,South,Processing,839.2
428,833,2024-12-02 22:48:39.690252,0.0,Credit Card,South,Delivered,808.46
429,298,2024-11-14 22:48:39.690253,0.0,PayPal,West,Delivered,1365.73
430,402,2025-02-07 22:48:39.690254,0.0,Bank Transfer,North,Cancelled,1470.3899999999999
431,71,2024-09-14 22:48:39.690254,0.0,PayPal,West,Delivered,186.09
432,237,2024-11-16 22:48:39.690255,0.0,Debit Card,East,Shipped,2964.3799999999997
433,172,2025-06-03 22:48:39.690256,0.0,Bank Transfer,East,Delivered,488.3
434,386,2024-11-16 22:48:39.690257,0.0,Debit Card,East,Delivered,404.64
435,840,2024-12-15 22:48:39.690257,0.0,Debit Card,East,Cancelled,1343.25
436,467,2024-11-11 22:48:39.690258,0.0,Bank Transfer,East,Processing,1423.02
437,644,2025-02-21 22:48:39.690259,0.0,Bank Transfer,South,Processing,2470.76
438,548,2025-02-14 22:48:39.690259,0.0,Debit Card,West,Delivered,1420.96
439,311,2025-04-01 22:48:39.690260,0.0,Credit Card,East,Delivered,15.1
440,942,2024-08-29 22:48:39.690261,0.0,PayPal,West,Cancelled,2914.12
441,878,2025-05-03 22:48:39.690262,0.0,Credit Card,South,Processing,1755.83
442,883,2025-02-01 22:48:39.690262,0.0,Bank Transfer,North,Shipped,756.88
443,462,2025-03-11 22:48:39.690263,0.0,Bank Transfer,North,Cancelled,2435.03
444,401,2024-08-13 22:48:39.690264,0.0,PayPal,East,Delivered,623.17
445,190,2025-03-05 22:48:39.690265,0.0,Credit Card,West,Shipped,245.71
446,114,2025-05-24 22:48:39.690266,0.0,Bank Transfer,West,Delivered,1482.4499999999998
447,705,2024-12-12 22:48:39.690266,0.0,Credit Card,West,Processing,4453.29
448,761,2024-07-22 22:48:39.690267,0.0,Debit Card,South,Shipped,1900.1399999999999
449,758,2024-11-24 22:48:39.690268,0.0,PayPal,South,Delivered,1334.58
450,582,2025-05-09 22:48:39.690269,0.0,PayPal,West,Delivered,2429.75
451,358,2024-08-23 22:48:39.690269,0.0,Credit Card,West,Shipped,3085.0299999999997
452,410,2024-10-05 22:48:39.690270,0.0,Credit Card,North,Delivered,3348.98
453,973,2024-09-02 22:48:39.690271,0.0,Bank Transfer,North,Processing,1752.6
454,724,2025-01-23 22:48:39.690272,0.0,PayPal,East,Processing,403.14
455,632,2025-04-08 22:48:39.690272,0.0,Debit Card,East,Shipped,585.77
456,906,2025-04-27 22:48:39.690273,0.0,Credit Card,South,Delivered,763.98
457,875,2024-07-22 22:48:39.690274,0.0,Debit Card,South,Processing,1000.76
458,896,2025-01-30 22:48:39.690275,0.0,Credit Card,East,Processing,299.0
459,634,2024-08-18 22:48:39.690275,0.0,Debit Card,East,Delivered,2447.1499999999996
460,892,2024-07-23 22:48:39.690276,0.0,Debit Card,East,Processing,1191.55
461,712,2024-08-27 22:48:39.690277,0.0,Bank Transfer,West,Shipped,3821.02
462,685,2025-03-21 22:48:39.690277,0.0,PayPal,West,Delivered,3273.14
463,830,2025-05-27 22:48:39.690278,0.0,Credit Card,North,Delivered,3341.8
464,314,2025-06-28 22:48:39.690279,0.0,Credit Card,East,Processing,241.53000000000003
465,862,2025-04-17 22:48:39.690280,0.0,PayPal,East,Delivered,2133.76
466,403,2024-09-28 22:48:39.690281,0.0,PayPal,West,Shipped,3407.35
467,247,2024-09-07 22:48:39.690281,0.0,Credit Card,North,Delivered,1423.04
468,217,2024-09-22 22:48:39.690282,0.0,Debit Card,South,Delivered,339.18
469,608,2025-03-21 22:48:39.690283,0.0,Credit Card,West,Processing,904.74
470,533,2024-10-12 22:48:39.690284,0.0,PayPal,West,Processing,1997.6100000000001
471,165,2024-08-17 22:48:39.690284,0.0,Credit Card,East,Shipped,1286.83
472,443,2024-10-08 22:48:39.690285,0.0,Credit Card,West,Processing,1462.92
473,84,2025-03-29 22:48:39.690286,0.0,PayPal,East,Delivered,2014.0699999999997
474,44,2024-08-13 22:48:39.690287,0.0,Debit Card,South,Delivered,1622.5900000000001
475,826,2024-10-30 22:48:39.690287,0.0,Credit Card,West,Delivered,1080.04
476,110,2025-03-22 22:48:39.690288,0.0,PayPal,West,Delivered,1183.08
477,44,2025-03-18 22:48:39.690289,0.0,Bank Transfer,North,Delivered,1435.22
478,431,2025-01-03 22:48:39.690290,0.0,Debit Card,South,Delivered,590.79
479,489,2024-12-05 22:48:39.690290,0.0,Credit Card,South,Shipped,141.62
480,272,2025-05-05 22:48:39.690291,0.0,PayPal,North,Delivered,1268.54
481,397,2024-11-20 22:48:39.690292,0.0,Debit Card,East,Delivered,2455.99
482,981,2025-05-31 22:48:39.690293,0.0,Credit Card,South,Delivered,2293.79
483,880,2025-04-30 22:48:39.690293,0.0,PayPal,West,Delivered,3364.33
484,495,2024-12-23 22:48:39.690294,0.0,Debit Card,North,Shipped,1162.75
485,157,2024-08-08 22:48:39.690295,0.0,Debit Card,West,Delivered,771.96
486,163,2024-07-28 22:48:39.690296,0.0,Bank Transfer,South,Delivered,2536.42
487,528,2024-10-05 22:48:39.690296,0.0,Credit Card,East,Cancelled,3271.7200000000003
488,952,2025-02-08 22:48:39.690297,0.0,Bank Transfer,South,Delivered,1744.8899999999999
489,898,2024-07-29 22:48:39.690298,0.0,Credit Card,West,Processing,585.54
490,868,2024-11-26 22:48:39.690299,0.0,Credit Card,West,Delivered,1355.3600000000001
491,811,2024-11-13 22:48:39.690300,0.0,PayPal,West,Shipped,1705.79
492,222,2024-11-16 22:48:39.690300,0.0,PayPal,North,Delivered,115.5
493,751,2024-09-21 22:48:39.690301,0.0,Bank Transfer,South,Delivered,423.84
494,560,2024-10-09 22:48:39.690302,0.0,Debit Card,South,Delivered,932.38
495,21,2025-03-13 22:48:39.690303,0.0,PayPal,South,Delivered,2504.27
496,763,2025-07-10 22:48:39.690303,0.0,PayPal,South,Delivered,128.06
497,515,2024-11-11 22:48:39.690304,0.0,Debit Card,North,Processing,3657.43
498,114,2025-02-23 22:48:39.690305,0.0,PayPal,South,Processing,1612.17
499,879,2025-01-17 22:48:39.690306,0.0,Credit Card,North,Shipped,286.17
500,236,2024-12-19 22:48:39.690306,0.0,Debit Card,South,Shipped,1571.03
501,959,2025-05-11 22:48:39.690307,0.0,Bank Transfer,East,Cancelled,1703.12
502,652,2024-12-16 22:48:39.690308,0.0,Bank Transfer,South,Delivered,1368.99
503,652,2024-07-26 22:48:39.690309,0.0,PayPal,East,Delivered,1769.78
504,527,2025-02-04 22:48:39.690309,0.0,Credit Card,North,Shipped,935.5799999999999
505,478,2025-05-05 22:48:39.690310,0.0,Bank Transfer,North,Delivered,563.06
506,905,2024-11-01 22:48:39.690311,0.0,Bank Transfer,West,Shipped,1682.97
507,549,2025-02-24 22:48:39.690312,0.0,Credit Card,East,Processing,2221.86
508,480,2025-05-07 22:48:39.690312,0.0,Bank Transfer,East,Delivered,1511.08
509,499,2024-11-12 22:48:39.690313,0.0,Bank Transfer,East,Delivered,5.86
510,499,2024-10-04 22:48:39.690314,0.0,Bank Transfer,West,Delivered,2256.73
511,380,2024-12-07 22:48:39.690315,0.0,Debit Card,West,Processing,1508.23
512,272,2025-02-11 22:48:39.690315,0.0,Credit Card,East,Cancelled,831.5
513,249,2024-11-15 22:48:39.690316,0.0,Credit Card,North,Delivered,2409.0
514,822,2025-07-18 22:48:39.690317,0.0,Debit Card,East,Shipped,1639.66
515,788,2024-08-02 22:48:39.690317,0.0,Debit Card,South,Cancelled,341.88
516,927,2025-03-26 22:48:39.690318,0.0,Debit Card,West,Processing,3024.96
517,377,2025-02-09 22:48:39.690319,0.0,Bank Transfer,West,Processing,1149.4299999999998
518,139,2024-07-29 22:48:39.690320,0.0,Credit Card,West,Shipped,3205.62
519,464,2024-08-19 22:48:39.690321,0.0,PayPal,North,Delivered,2067.44
520,545,2025-04-23 22:48:39.690321,0.0,Credit Card,North,Shipped,1319.08
521,727,2024-08-09 22:48:39.690322,0.0,Bank Transfer,North,Shipped,938.54
522,248,2025-06-04 22:48:39.690323,0.0,Debit Card,West,Delivered,712.8
523,117,2024-12-14 22:48:39.690324,0.0,PayPal,South,Delivered,506.28999999999996
524,170,2024-07-30 22:48:39.690324,0.0,Credit Card,East,Delivered,2168.63
525,359,2024-09-24 22:48:39.690325,0.0,PayPal,East,Shipped,1050.33
526,583,2024-12-25 22:48:39.690326,0.0,Credit Card,East,Processing,1276.0
527,919,2024-07-30 22:48:39.690327,0.0,PayPal,East,Delivered,1530.02
528,698,2025-07-14 22:48:39.690327,0.0,Debit Card,East,Shipped,2033.99
529,320,2025-01-30 22:48:39.690328,0.0,Bank Transfer,West,Delivered,978.84
530,171,2025-03-09 22:48:39.690329,0.0,PayPal,East,Delivered,82.41
531,927,2025-02-23 22:48:39.690330,0.0,Credit Card,North,Delivered,2082.23
532,394,2025-06-30 22:48:39.690330,0.0,Debit Card,South,Cancelled,1486.36
533,469,2025-04-24 22:48:39.690331,0.0,Debit Card,North,Processing,419.86
534,738,2025-03-27 22:48:39.690332,0.0,Debit Card,East,Delivered,242.56
535,498,2025-01-16 22:48:39.690333,0.0,Debit Card,North,Cancelled,1593.9
536,747,2025-02-15 22:48:39.690333,0.0,PayPal,West,Shipped,1629.7600000000002
537,409,2025-06-28 22:48:39.690334,0.0,Debit Card,East,Shipped,1119.87
538,539,2024-07-25 22:48:39.690335,0.0,Bank Transfer,West,Shipped,3810.56
539,529,2025-02-11 22:48:39.690336,0.0,Credit Card,North,Delivered,1579.9499999999998
540,450,2025-07-14 22:48:39.690336,0.0,Credit Card,East,Shipped,1042.48
541,169,2024-08-16 22:48:39.690337,0.0,PayPal,South,Processing,2024.54
542,975,2025-01-07 22:48:39.690338,0.0,Debit Card,North,Processing,306.76
543,533,2025-03-08 22:48:39.690339,0.0,Bank Transfer,East,Delivered,829.58
544,275,2024-11-07 22:48:39.690339,0.0,Credit Card,West,Delivered,2347.87
545,477,2025-03-13 22:48:39.690340,0.0,Debit Card,North,Shipped,2046.4100000000003
546,85,2024-10-05 22:48:39.690341,0.0,Debit Card,North,Shipped,620.5
547,778,2024-12-07 22:48:39.690342,0.0,PayPal,North,Shipped,1615.24
548,212,2025-01-15 22:48:39.690342,0.0,Credit Card,North,Shipped,710.4300000000001
549,726,2025-05-23 22:48:39.690343,0.0,Credit Card,East,Processing,2507.74
550,446,2024-12-23 22:48:39.690344,0.0,PayPal,West,Delivered,650.4599999999999
551,757,2024-12-07 22:48:39.690344,0.0,PayPal,North,Processing,1942.17
552,714,2025-05-23 22:48:39.690345,0.0,Credit Card,East,Delivered,2237.55
553,861,2025-07-10 22:48:39.690346,0.0,PayPal,North,Shipped,3348.31
554,356,2025-05-14 22:48:39.690347,0.0,PayPal,East,Delivered,239.48
555,473,2025-05-12 22:48:39.690347,0.0,Credit Card,East,Processing,678.46
556,23,2024-11-02 22:48:39.690348,0.0,Bank Transfer,East,Cancelled,1072.17
557,468,2025-01-20 22:48:39.690349,0.0,PayPal,East,Shipped,1573.76
558,15,2024-12-02 22:48:39.690350,0.0,Debit Card,South,Delivered,1657.25
559,914,2025-06-29 22:48:39.690350,0.0,PayPal,North,Delivered,2839.29
560,809,2024-09-02 22:48:39.690351,0.0,PayPal,North,Processing,1093.5
561,808,2024-10-26 22:48:39.690352,0.0,Credit Card,North,Delivered,1813.0600000000002
562,932,2025-06-28 22:48:39.690353,0.0,Bank Transfer,South,Processing,2269.0600000000004
563,775,2024-07-23 22:48:39.690353,0.0,Credit Card,West,Processing,2048.16
564,693,2025-07-09 22:48:39.690354,0.0,Debit Card,West,Delivered,3630.94
565,903,2025-05-21 22:48:39.690355,0.0,Credit Card,East,Delivered,575.06
566,602,2025-01-30 22:48:39.690356,0.0,Bank Transfer,North,Shipped,1269.24
567,538,2025-06-13 22:48:39.690356,0.0,Credit Card,North,Processing,841.6
568,505,2025-02-04 22:48:39.690357,0.0,Debit Card,West,Delivered,383.78000000000003
569,746,2025-02-11 22:48:39.690358,0.0,PayPal,North,Processing,512.97
570,316,2025-02-15 22:48:39.690359,0.0,Debit Card,South,Shipped,2126.4700000000003
571,33,2025-04-12 22:48:39.690359,0.0,Bank Transfer,South,Delivered,1666.13
572,361,2024-11-01 22:48:39.690360,0.0,Debit Card,North,Processing,978.18
573,944,2024-10-19 22:48:39.690361,0.0,Debit Card,East,Delivered,783.36
574,723,2024-09-28 22:48:39.690362,0.0,PayPal,West,Shipped,699.48
575,584,2024-11-10 22:48:39.690362,0.0,Debit Card,West,Processing,199.18
576,542,2025-06-04 22:48:39.690363,0.0,Credit Card,South,Delivered,1787.8000000000002
577,794,2025-05-21 22:48:39.690364,0.0,PayPal,North,Delivered,151.96
578,625,2025-07-04 22:48:39.690364,0.0,Debit Card,South,Delivered,2343.65
579,580,2024-08-01 22:48:39.690365,0.0,Bank Transfer,North,Processing,1333.5
580,832,2025-06-18 22:48:39.690366,0.0,Debit Card,North,Delivered,1168.43
581,227,2025-03-11 22:48:39.690367,0.0,PayPal,North,Delivered,125.94
582,270,2024-08-20 22:48:39.690367,0.0,Bank Transfer,East,Delivered,2591.36
583,108,2024-12-24 22:48:39.690368,0.0,Debit Card,West,Shipped,3188.27
584,180,2025-01-16 22:48:39.690369,0.0,Bank Transfer,North,Shipped,1008.7900000000001
585,117,2025-05-29 22:48:39.690370,0.0,PayPal,East,Delivered,2294.9700000000003
586,229,2025-01-15 22:48:39.690371,0.0,PayPal,North,Processing,1457.79
587,39,2025-06-05 22:48:39.690371,0.0,PayPal,North,Shipped,1357.38
588,603,2025-03-01 22:48:39.690372,0.0,Credit Card,East,Processing,1420.02
589,29,2024-09-18 22:48:39.690373,0.0,Bank Transfer,West,Processing,1865.48
590,642,2024-09-27 22:48:39.690374,0.0,PayPal,East,Delivered,701.51
591,439,2024-11-04 22:48:39.690374,0.0,Bank Transfer,West,Delivered,3319.2200000000003
592,444,2024-11-28 22:48:39.690375,0.0,Credit Card,West,Delivered,1381.3799999999999
593,223,2024-12-28 22:48:39.690376,0.0,Bank Transfer,West,Cancelled,1285.65
594,327,2024-10-16 22:48:39.690377,0.0,Credit Card,West,Processing,1098.92
595,833,2025-02-05 22:48:39.690378,0.0,Debit Card,South,Shipped,2150.8
596,707,2024-08-15 22:48:39.690378,0.0,Credit Card,South,Delivered,479.46
597,83,2025-03-17 22:48:39.690379,0.0,Credit Card,South,Delivered,621.54
598,208,2024-11-16 22:48:39.690380,0.0,Credit Card,South,Processing,1285.92
599,842,2025-04-18 22:48:39.690380,0.0,Debit Card,North,Delivered,2251.0699999999997
600,231,2024-12-19 22:48:39.690381,0.0,Debit Card,West,Processing,1830.2799999999997
601,765,2024-12-18 22:48:39.690382,0.0,Debit Card,South,Shipped,2529.17
602,396,2025-01-30 22:48:39.690383,0.0,PayPal,East,Delivered,1847.5
603,697,2025-05-18 22:48:39.690383,0.0,Credit Card,East,Processing,723.52
604,847,2025-07-11 22:48:39.690384,0.0,Debit Card,South,Shipped,662.02
